Convoy GP55,1943,,,AD
Pointblank directive,1943,1944,,AD
New Georgia Campaign,1943,1943,,AD
Operation Bellicose,1943,1943,,AD
Battle of Viru Harbor,1943,1943,,AD
Landings on Rendova,1943,1943,,AD
Battle of Wickham Anchorage,1943,1943,,AD
Landing at Nassau Bay,1943,1943,,AD
Drive on Munda Point,1943,1943,,AD
Battle of Kursk,1943,1943,,AD
Battle of Kula Gulf,1943,1943,,AD
Allied invasion of Sicily,1943,1943,,AD
Operation Ladbroke,1943,1943,,AD
Italian Campaign,1943,1945,,AD
Battle of Enogai,1943,1943,,AD
Operation Chestnut,1943,1943,,AD
Battle of Kolombangara,1943,1943,,AD
Battle of Prokhorovka,1943,1943,,AD
Operation Kutuzov,1943,1943,,AD
Operation Fustian,1943,1943,,AD
New Georgia counterattack,1943,1943,,AD
Battle of Bairoko,1943,1943,,AD
Battle of Munda Point,1943,1943,,AD
Battle of Belgorod,1943,1943,,AD
Battle of Troina,1943,1943,,AD
Operation Crossbow,1943,1945,,AD
Tidal Wave,1943,1943,,AD
Operation Polkovodets Rumyantsev,1943,,,AD
Mirgorod direction offensive,1943,1943,,AD
Battle of Vella Gulf,1943,1943,,AD
Battle of Smolensk,1943,1943,,AD
Belgorod-Khar'kov Offensive Operation,1943,1943,,AD
Land Battle of Vella Lavella,1943,1943,,AD
Battle of Kiska,1943,1943,,AD
Battle off Horaniu,1943,1943,,AD
Schweinfurt-Regensburg mission,1943,1943,,AD
Bombing of Peenemünde in World War II,1943,1943,,AD
Bombing of Wewak,1943,1943,,AD
Lower Dnieper Offensive,1943,1943,,AD
Battle of Kos,1943,,,AD
Operation Cockade,1943,1943,,AD
Allied invasion of Italy,1943,1943,,AD
Landing at Nadzab,1943,,,AD
Operation Zitronella,1943,,,AD
Landing at Lae,1943,,,AD
Operation Bürkl,1943,1943,,AD
"Frascati bombing raid September 8, 1943",1943,,,AD
Dodecanese Campaign,1943,1943,,AD
Operation Slapstick,1943,1943,,AD
Finisterre Range campaign,1943,1944,,AD
Concert,1943,,,AD
Battle of Kaiapit,1943,1943,,AD
Convoys ONS 18/ON 202,1943,1943,,AD
Huon Peninsula campaign,1943,1944,,AD
Operation Jaywick,1943,1943,,AD
Battle of Leros,1943,1943,,AD
Four days of Naples,1943,,,AD
Battle of Northern Burma and Western Yunnan,1943,1945,,AD
Convoy SC 143,1943,1943,,AD
Naval Battle of Vella Lavella,1943,1943,,AD
Battle of Lenino,1943,1943,,AD
Second Raid on Schweinfurt,1943,1943,,AD
Convoys ONS 20/ON 206,1943,1943,,AD
Convoy ON 207,1943,1943,,AD
Operation Candytuft,1943,1943,,AD
Operation Saxifrage,1943,1943,,AD
Battle of the Treasury Islands,1943,1943,,AD
Raid on Choiseul,1943,1943,,AD
Gilbert and Marshall Islands campaign,1943,1944,,AD
Battle of Kiev,1943,1943,,AD
Operation Most III,1943,,,AD
Battle of Empress Augusta Bay,1943,1943,,AD
Attack on Rabaul,1943,1943,,AD
Bougainville campaign,1943,1945,,AD
Landings at Cape Torokina,1943,1943,,AD
Battle of Changde,1943,1943,,AD
Battle of Koromokina Lagoon,1943,1943,,AD
Operation Delphin,1943,,,AD
Battle of Berlin,1943,1943,,AD
Battle of Piva Forks,1943,1943,,AD
Battle of Tarawa,1943,1943,,AD
Battle of Makin,1943,1943,,AD
Battle of Cape St. George,1943,1943,,AD
Operation Hardtack,1943,1943,,AD
Air Raid on Bari,1943,1943,,AD
The Moro River Campaign,1943,1943,,AD
Battle of Sio,1943,1944,,AD
New Britain campaign,1943,1945,,AD
Battle of Arawe,1943,1944,,AD
Battle of Ortona,1943,1943,,AD
Dnieper–Carpathian Offensive,1943,1944,,AD
Battle of North Cape,1943,1943,,AD
Battle of Cape Gloucester,1943,1944,,AD
Operation Span,1944,,,AD
Operation Felix,1944,,,AD
Exercise Tiger,1944,,,AD
North-West Europe Campaign of 1944–1945,1944,1945,,AD
Friedrichshafen WWII bombings,1944,1945,,AD
Clearing the Channel Coast,1944,,,AD
Allied siege of La Rochelle,1944,,,AD
Battle of Mount Song,1944,,,AD
Operation Steinbock,1944,1944,,AD
Maquis du Vercors,1944,1944,,AD
Burma Campaign 1944,1944,1944,,AD
Landing at Saidor,1944,1944,,AD
Operation Pomegranate,1944,,,AD
Krasnoye Selo–Ropsha Offensive,1944,,,AD
Battle of Monte Cassino,1944,1944,,AD
Operation Shingle,1944,1944,,AD
Korsun-Cherkassy Pocket,1944,1944,,AD
Battle of the Green Islands,1944,1944,,AD
Battle of Cisterna,1944,1944,,AD
Operation Baobab,1944,1944,,AD
Battle of Kwajalein,1944,1944,,AD
Kingisepp–Gdov Offensive,1944,,,AD
Battle for Narva Bridgehead,1944,1944,,AD
Battle of Narva,1944,1944,,AD
Battle of the Admin Box,1944,1944,,AD
Sinking of the SS Khedive Ismail,1944,1944,,AD
Battle of Eniwetok,1944,1944,,AD
Operation Hailstone,1944,1944,,AD
Big Week,1944,1944,,AD
Operation Clarion,1944,1944,,AD
Narva Offensive,1944,,,AD
Admiralty Islands campaign,1944,1944,,AD
U Go offensive,1944,,,AD
Japanese Indian Ocean raid,1944,,,AD
Second Indian Ocean raid,1944,,,AD
Narva Offensive,1944,,,AD
Uman–Botoşani Offensive,1944,1944,,AD
Battle of Imphal,1944,1944,,AD
Narva Offensive,1944,,,AD
Operation Margarethe,1944,,,AD
Landing on Emirau,1944,1944,,AD
Battle of Sangshak,1944,,,AD
Kamenets-Podolsky Pocket,1944,1944,,AD
Battle of Lone Tree Hill,1944,,,AD
First Battle of Târgu Frumos,1944,,,AD
Battle of Kohima,1944,1944,,AD
Battle of the Tennis Court,1944,1944,,AD
Crimean Offensive,1944,1944,,AD
First Jassy-Kishinev Offensive,1944,1944,,AD
Battle of Podu Iloaiei,1944,1944,,AD
Battle of Henan-Hunan-Guangxi,1944,1944,,AD
Battle of Central Henan,1944,1944,,AD
Take Ichi convoy,1944,,,AD
Operations Reckless and Persecution,1944,,,AD
Operation Persecution,1944,,,AD
Battle of Changsha,1944,1944,,AD
Battle of Târgu Frumos,1944,1944,,AD
Operation Diadem,1944,1944,,AD
Battle of Murowana Oszmianka,1944,1944,,AD
Battle of Wakde,1944,1944,,AD
Operation Rösselsprung,1944,1944,,AD
Battle of Biak,1944,1944,,AD
Mariana and Palau Islands campaign,1944,1944,,AD
Battle for Caen,1944,,,AD
Operation Frantic,1944,1945,,AD
Operation Bulbasket,1944,,,AD
Battle of Le Mesnil-Patry,1944,,,AD
Operation Frantic Joe,1944,1944,,AD
Operation Samwest,1944,1944,,AD
H-hour,1944,1944,,AD
Invasion of Normandy,1944,1944,,AD
Operation Tonga,1944,1944,,AD
Operation Neptune,1944,1944,,AD
Gold Beach,1944,1944,,AD
Pointe du Hoc,1944,1944,,AD
Brécourt Manor Assault,1944,1944,,AD
Battle of Cherbourg,1944,1944,,AD
American airborne landings in Normandy,1944,1944,,AD
Mission Albany,1944,1944,,AD
Normandy Campaign,1944,1944,,AD
Omaha Beach Landing,1944,1944,,AD
Juno Beach Landing,1944,1944,,AD
Golf Beach Landing,1944,1944,,AD
Sword Beach Landings,1944,1944,,AD
Operation Cooney,1944,,,AD
Operation Perch,1944,1944,,AD
Vyborg–Petrozavodsk Offensive,1944,1944,,AD
Battle of Ushant,1944,,,AD
Battle of Carentan,1944,1944,,AD
Attack on Panzer Group West's headquarters at La Caine,1944,1944,,AD
Battle of Villers-Bocage,1944,1944,,AD
The Battle of Bloody Gulch,1944,1944,,AD
Battle of Porytowe Wzgórze,1944,1944,,AD
Battle of Saipan,1944,1944,,AD
Battle of Ancona,1944,,,AD
Operation Dingson,1944,,,AD
Battle of the Philippine Sea,1944,1944,,AD
Defense of Hengyang,1944,,,AD
Belorussian Offensive,1944,1944,,AD
Vitebsk–Orsha Offensive,1944,1944,,AD
Mogilev Offensive,1944,1944,,AD
Bobruysk Offensive,1944,1944,,AD
Battle of Tali-Ihantala,1944,1944,,AD
Battle of Osuchy,1944,1944,,AD
Operation Martlet,1944,1944,,AD
Operation Epsom,1944,1944,,AD
Operation Epsom order of battle,1944,,,AD
Polotsk Offensive,1944,1944,,AD
Minsk Offensive,1944,1944,,AD
Vilnius Offensive,1944,1944,,AD
Second Battle of the Odon,1944,,,AD
Battle of Noemfoor,1944,1944,,AD
Battle of Vuosalmi,1944,1944,,AD
Battle of Vyborg Bay,1944,,,AD
Operation Windsor,1944,1944,,AD
Belostock Offensive,1944,1944,,AD
Shyaulyay Offensive,1944,1944,,AD
Wilno Uprising,1944,1944,,AD
Operation Charnwood,1944,1944,,AD
Operation Jupiter,1944,1944,,AD
Battle of Driniumor River,1944,1944,,AD
Lvov–Sandomierz Offensive,1944,1944,,AD
Battle of Nietjärvi,1944,1944,,AD
Operation Pomegranate,1944,,,AD
Port Chicago disaster,1944,1944,,AD
Operation Goodwood,1944,1944,,AD
Operation Atlantic,1944,1944,,AD
Lublin–Brest Offensive,1944,1944,,AD
Battle of Verrières Ridge,1944,1944,,AD
Battle of Auvere,1944,1944,,AD
Battle of Guam,1944,1944,,AD
Lwów Uprising,1944,1944,,AD
Battle of Tinian,1944,1944,,AD
Narva Offensive,1944,,,AD
Operation Cobra,1944,1944,,AD
Battle of Tannenberg Line,1944,1944,,AD
Operation Spring,1944,1944,,AD
Battle of Ilomantsi,1944,1944,,AD
Kaunas Offensive,1944,1944,,AD
Operation Bluecoat,1944,1944,,AD
Battle of Gemmano,1944,,,AD
Bombing of Romania in World War II,1944,,,AD
Warsaw Uprising,1944,1944,,AD
Battle of Radzymin,1944,,,AD
Osovets Offensive,1944,1944,,AD
Operation Lüttich,1944,1944,,AD
Battle for Brest,1944,1944,,AD
Operation Totalise,1944,1944,,AD
Battle of Studzianki,1944,1944,,AD
Battle of Emajõgi,1944,1944,,AD
Falaise pocket,1944,1944,,AD
Operation Tractable,1944,1944,,AD
Operation Dragoon,1944,1944,,AD
Battle of Guilin–Liuzhou,1944,1944,,AD
Operation Doppelkopf,1944,1944,,AD
Liberation of Paris,1944,1944,,AD
Hill 262,1944,1944,,AD
Jassy–Kishinev Offensive,1944,1944,,AD
Drive to the Siegfried Line,1944,,,AD
Battle of Rimini,1944,1944,,AD
Evacuation of Tallinn,1944,1944,,AD
Slovak National Uprising,1944,1944,,AD
Battle of Moerbrugge,1944,,,AD
Siege of Dunkirk,1944,,,AD
Battle of the Dukla Pass,1944,1944,,AD
Battle of Metz,1944,1944,,AD
Operation Undergo,1944,,,AD
Battle of Păuliş,1944,,,AD
Landing at Jacquinot Bay,1944,,,AD
Allied capture of Nancy,1944,1944,,AD
Battle of Turda,1944,,,AD
Operation Paravane,1944,1944,,AD
Operation Astonia,1944,1944,,AD
Baltic Offensive,1944,1944,,AD
Riga Offensive,1944,1944,,AD
Belgrade Offensive,1944,1944,,AD
Battle of Peleliu,1944,1944,,AD
Tanne Ost,1944,1944,,AD
Battle of Morotai,1944,1944,,AD
Operation Market Garden,1944,1944,,AD
Battle of Angaur,1944,1944,,AD
Tallinn Offensive,1944,1944,,AD
Battle of Arnhem,1944,1944,,AD
Operation Wellhit,1944,1944,,AD
Battle of San Marino,1944,,,AD
Battle of Arracourt,1944,1944,,AD
Battle of Hurtgen Forest,1944,1945,,AD
Battle of Porkuni,1944,1944,,AD
Operation Berlin,1944,1944,,AD
Moonsund Landing Operation,1944,1944,,AD
Battle of Overloon,1944,,,AD
Operation Panzerfaust,1944,,,AD
Petsamo–Kirkenes Offensive,1944,1944,,AD
Bombing of Duisburg in World War II,1944,,,AD
Syrmian Front,1944,,,AD
Lapland War,1944,1945,,AD
Battle of Tornio,1944,1944,,AD
Battle of Aachen,1944,1944,,AD
Battle of the Scheldt,1944,1944,,AD
Battle of Memel,1944,1945,,AD
Battle of Debrecen,1944,1944,,AD
Action of 6 October 1944,1944,1944,,AD
Battle of Crucifix Hill,1944,1944,,AD
Operation Rimau,1944,1944,,AD
Courland Pocket,1944,1944,,AD
Battle of Rovaniemi,1944,1944,,AD
Aerial Battle of Taiwan–Okinawa,1944,1944,,AD
Operation Hurricane,1944,1944,,AD
Kosovo Operation,1944,,,AD
Gumbinnen Operation,1944,1944,,AD
Battle of Leyte,1944,1944,,AD
Philippines campaign,1944,1945,,AD
Operation Pegasus,1944,1944,,AD
Battle of Leyte Gulf,1944,1944,,AD
Battle off Samar,1944,1944,,AD
Operation Obviate,1944,1944,,AD
Battle of Walcheren Causeway,1944,1944,,AD
Operation Clipper,1944,1944,,AD
Aitape-Wewak campaign,1944,1945,,AD
Burma Campaign 1944-1945,1944,1945,,AD
Operation Infatuate,1944,1944,,AD
Battle of Ormoc Bay,1944,1944,,AD
Operation Catechism,1944,1944,,AD
Operation Queen,1944,1944,,AD
Battle of Monte Castello,1944,,,AD
Battle of Bastogne,1944,1945,,AD
Elsenborn Ridge,1944,1945,,AD
Operation Caesar,1944,1945,,AD
Battle of Mindoro,1944,1944,,AD
Kesternich,1944,1944,,AD
Battle of the Bulge,1944,1945,,AD
Siege of Budapest,1944,1945,,AD
Battle of Pearl Ridge,1944,,,AD
Cold War,1945,1991,,AD
"Mabitac, Laguna",1945,1945,,AD
Baler,1945,1945,,AD
Borneo campaign,1945,,,AD
Battle of Poznan,1945,,,AD
Battle of the Babuyan Islands,1945,1945,,AD
Battle of Camiguin,1945,1945,,AD
Invasion of Sarangani,1945,1945,,AD
Siege of Ilocos,1945,1945,,AD
Battle of Mabitac (1945),1945,1945,,AD
Battle of Masbate,1945,1945,,AD
Battle of Daanbantayan,1945,1945,,AD
Invasion of Balete,1945,1945,,AD
Battle of Marinduque,1945,1945,,AD
Soviet-Japanese War,1945,,,AD
Battle of Maguindanao,1945,,,AD
Operation Konrad,1945,,,AD
Operation Dracula,1945,1945,,AD
Battle of Meiktila / Mandalay,1945,1945,,AD
Battle of Königsberg,1945,1945,,AD
Volcano and Ryukyu Islands campaign,1945,1945,,AD
Operation Nordwind,1945,1945,,AD
Operation Bodenplatte,1945,1945,,AD
Battle of Luzon,1945,1945,,AD
Invasion of Lingayen Gulf,1945,1945,,AD
Vistula–Oder Offensive,1945,1945,,AD
East Prussian Offensive,1945,1945,,AD
Operation Blackcock,1945,1945,,AD
Evacuation of East Prussia,1945,1945,,AD
Heiligenbeil kessel,1945,1945,,AD
Raid at Cabanatuan,1945,1945,,AD
Battle for the Recapture of Bataan,1945,1945,,AD
Defense of Schwedt Bridgehead,1945,1945,,AD
Battle for the Liberation of Manila,1945,1945,,AD
Battle of Pokoku and Irrawaddy River operations,1945,1945,,AD
Operation Veritable,1945,1945,,AD
Battle of the Reichswald,1945,1945,,AD
Lower Silesian Offensive Operation,1945,1945,,AD
Colmar Pocket,1945,,,AD
Black Friday,1945,,,AD
Operation Solstice,1945,1945,,AD
Battle for the Recapture of Corregidor,1945,1945,,AD
Battle of Iwo Jima,1945,1945,27812,AD
Raid at Los Baños,1945,1945,,AD
East Pomeranian Offensive,1945,1945,,AD
Invasion of Palawan,1945,1945,,AD
Task Force Baum,1945,,,AD
Battle of Kołobrzeg,1945,1945,,AD
Operation Frühlingserwachen,1945,1945,,AD
Battle of Drava,1945,1945,,AD
Granville Raid,1945,,,AD
Second French Indochina Campaign,1945,1945,,AD
Battle of Mindanao,1945,1945,,AD
Battle of Wide Bay,1945,,,AD
Operation Tan No. 2,1945,1945,,AD
Upper Silesian Offensive Operation,1945,1945,,AD
Battle of Okinawa,1945,1945,,AD
Battle of the Visayas,1945,1945,,AD
Battle of West Henan–North Hubei,1945,1945,,AD
Operation Carthage,1945,1945,,AD
Operation Bowler,1945,1945,,AD
Central Europe Campaign,1945,1945,,AD
Operation Plunder,1945,1945,,AD
Operation Varsity,1945,1945,,AD
Battle of Mura,1945,,,AD
Battle of Slater's Knoll,1945,1945,,AD
Battle on Lijevča field,1945,1945,,AD
Ruhr Pocket,1945,,,AD
Liberation of Arnhem,1945,1945,,AD
Second Guangxi Campaign,1945,1945,,AD
Battle of the Argenta Gap,1945,1945,,AD
Battle of Kassel,1945,1945,,AD
United States Army Air Forces in Okinawa,1945,,,AD
Vienna Offensive,1945,1945,,AD
Georgian Uprising of Texel,1945,1945,,AD
Operation Ten-Go,1945,1945,,AD
Battle of West Hunan,1945,1945,,AD
Battle of Bologna,1945,1945,,AD
Zemland Offensive,1945,1945,,AD
Battle of Groningen,1945,1945,,AD
Race to Berlin,1945,1945,,AD
Battle of Berlin,1945,1945,,AD
Battle of the Seelow Heights,1945,1945,,AD
Battle of the Oder-Neisse,1945,1945,,AD
Battle of Bautzen,1945,1945,,AD
Battle in Berlin,1945,1945,,AD
Battle of Halbe,1945,1945,,AD
Operation Teardrop,1945,,,AD
Battle of Tarakan,1945,1945,,AD
Prague uprising,1945,1945,,AD
Battle for Czech Radio,1945,1945,,AD
Prague Offensive,1945,1945,,AD
Battle of Kuryłówka,1945,1945,,AD
Operation Doomsday,1945,1945,,AD
Battle of Slivice,1945,1945,,AD
Battle of Poljana,1945,1945,,AD
Operation Dukedom,1945,1945,,AD
Betrayal of the Cossacks,1945,1945,,AD
Taipei Air Raid,1945,1945,,AD
Battle of North Borneo,1945,,,AD
Battle of Porton Plantation,1945,,,AD
Operation Oboe Six,1945,,,AD
Battle of Balikpapan,1945,1945,,AD
Battle of Tokyo Bay,1945,1945,,AD
Bombing of Kure,1945,1945,,AD
San Ildefonso Massacre,1945,1945,6423,AD
Manchurian Strategic Offensive Operation,1945,1945,,AD
Southern Jiangsu Campaign,1945,1945,,AD
Battle of Baoying,1945,1945,,AD
Battle of Yongjiazhen,1945,1945,,AD
Battle of Tianmen,1945,1945,,AD
Operation Tiderace,1945,1945,,AD
Battle of Wuhe,1945,1945,,AD
Huaiyin–Huai'an Campaign,1945,1945,,AD
Battle of Yinji,1945,1945,,AD
Xinghua Campaign,1945,1945,,AD
Battle of Dazhongji,1945,1945,,AD
Battle of Lingbi,1945,1945,,AD
Taixing Campaign,1945,1945,,AD
Shangdang Campaign,1945,1945,,AD
Wuli Campaign,1945,1945,,AD
Battle of Xiangshuikou,1945,1945,,AD
Battle of Rugao,1945,1945,,AD
Weixian–Guangling–Nuanquan Campaign,1945,1945,,AD
Battle of Shicun,1945,1945,,AD
Battle of Houmajia,1945,1945,,AD
Handan Campaign,1945,1945,,AD
Battle of Surabaya,1945,1945,,AD
Campaign to Suppress Bandits in Northeast China,1945,1947,,AD
Battle of Shaobo,1945,1945,,AD
Gaoyou–Shaobo Campaign,1945,1945,,AD
Battle of Tangtou–Guocun,1945,1945,,AD
Greek Civil War,1946,1949,,AD
Telengana Rebellion,1946,1951,,AD
Hukbalahap Rebellion,1946,1954,,AD
Houma Campaign,1946,,,AD
Battle of Siping,1946,1946,,AD
Campaign to Defend Siping,1946,1946,,AD
Battle of Alcatraz,1946,1946,,AD
Campaign of the North China Plain Pocket,1946,1946,,AD
Campaign along the Southern Section of Datong–Puzhou Railway,1946,1946,,AD
Datong–Jining Campaign,1946,1946,,AD
Battle of Athens,1946,1946,,AD
Longhai Campaign,1946,1946,,AD
Datong–Puzhou Campaign,1946,1946,,AD
Battle of Huaiyin–Huai'an,1946,1946,,AD
Battle of Rugao–Huangqiao,1946,1946,,AD
Dingtao Campaign,1946,1946,,AD
Linfen–Fushan Campaign,1946,1946,,AD
Lüliang Campaign,1946,1947,,AD
Linjiang Campaign,1946,1947,,AD
First Indochina War,1946,1954,,AD
Battle of Guanzhong,1946,1947,,AD
Operation Nachshon,1947,,,AD
Plan Dalet,1947,,,AD
Campaign to the South of Baoding,1947,1947,,AD
Zhengtai Campaign,1947,1947,,AD
Battle of Niangziguan,1947,1947,,AD
Battle of Tang'erli,1947,,,AD
Summer Offensive of 1947 in Northeast China,1947,1947,,AD
Menglianggu Campaign,1947,1947,,AD
Heshui Campaign,1947,1947,,AD
Campaign to the North of Baoding,1947,1947,,AD
Nanma–Linqu Campaign,1947,1947,,AD
Operatie Product,1947,1947,,AD
Indo-Pak Wars,1947,,,AD
Meridian Ridge Campaign,1947,1947,,AD
Campaign to the North of Daqing River,1947,1947,,AD
Autumn Offensive of 1947 in Northeast China,1947,1947,,AD
Battle of Cao Bang,1947,,,AD
Indo-Pak War of 1947,1947,1948,,AD
Campaign at the Eastern Foothills of Funiu Mountain,1947,1947,,AD
Siege of Jerusalem,1947,1948,,AD
1947–1948 Civil War in Mandatory Palestine,1947,1948,,AD
1948 Palestine war,1947,,,AD
Battle of Phoenix Peak,1947,1947,,AD
Western Tai'an Campaign,1947,1948,,AD
Winter Offensive of 1947 in Northeast China,1947,1948,,AD
Jing Shan–Zhongxiang Campaign,1947,1948,,AD
Operation Lea,1947,,,AD
Operation Hiram,1948,,,AD
Operation Dekel,1948,,,AD
Operation Danny,1948,,,AD
Operation Balak,1948,,,AD
Balochistan conflict,1948,,,AD
Israeli–Lebanese conflict,1948,,,AD
Strategic Air Command in the United Kingdom,1948,1966,,AD
Gongzhutun Campaign,1948,1948,,AD
Linfen Campaign,1948,1948,,AD
Zhoucun–Zhangdian Campaign,1948,1948,,AD
Costa Rican Civil War,1948,1948,,AD
Internal conflict in Burma,1948,,100000,AD
Deir Yassin massacre,1948,,,AD
Operation Bi'ur Hametz,1948,1948,,AD
Hebei–Rehe–Chahar Campaign,1948,1948,,AD
Operation Schfifon,1948,,,AD
Operation Kilshon,1948,,,AD
1948 Arab-Israeli War,1948,1949,,AD
Battles of the Kinarot Valley,1948,1948,,AD
Battle of Yad Mordechai,1948,1948,,AD
Al-Kabri massacre,1948,,,AD
Siege of Changchun,1948,1948,,AD
Battles of Latrun,1948,,,AD
Yanzhou Campaign,1948,1948,,AD
Operation Pleshet,1948,1948,,AD
Malayan Emergency,1948,1960,,AD
Battle of Nitzanim,1948,1948,,AD
Siping Campaign,1948,1948,,AD
Battle of Shangcai,1948,1948,,AD
Operation Kedem,1948,,,AD
Liaoshen Campaign,1948,1948,,AD
Operation Horev,1948,,,AD
Taiyuan Campaign,1948,1949,,AD
Battle of Jinzhou,1948,1948,,AD
Battle of Tashan,1948,1948,,AD
Operation Yoav,1948,,,AD
Safsaf massacre,1948,,,AD
Hula massacre,1948,,,AD
Arab al-Mawasi massacre,1948,,,AD
Huaihai Campaign,1948,1949,,AD
Battle of Jiulianshan,1948,1949,,AD
Shuangduiji Campaign,1948,1948,,AD
Pingjin Campaign,1948,1949,,AD
Operation Assaf,1948,,,AD
People's Liberation Army Invasion/Liberation of Xinjiang,1949,1949,,AD
Tianjin Campaign,1949,1949,,AD
Operation Ovda,1949,,,AD
Campaign to Suppress Bandits in Central and Southern China,1949,1953,,AD
Shanghai Campaign,1949,1949,,AD
Lanzhou Campaign,1949,1949,,AD
Campaign to Suppress Bandits in Dabieshan,1949,1950,,AD
Battle of Kuningtou,1949,1949,,AD
Campaign to the North of Nanchuan County,1949,1949,,AD
Battle of Dengbu Island,1949,1949,,AD
Bobai Campaign,1949,1949,,AD
Battle of Jianmenguan,1949,1949,,AD
Invasion of Tibet,1950,1951,,AD
"UN Offensive, 1950",1950,,,AD
Battle of Chonan,1950,,,AD
Battle of Naktong Bulge,1950,,,AD
Battle of Bamianshan,1950,1950,,AD
Battle of Tianquan,1950,1950,,AD
Bukit Kepong Incident,1950,1950,,AD
Battle of Nan'ao Island,1950,1950,,AD
Landing Operation on Hainan Island,1950,1950,,AD
Battle of Hainan,1950,1950,,AD
Battle of Yiwu,1950,1950,,AD
Battle of Dongshan Island,1950,1950,,AD
Wanshan Archipelago Campaign,1950,1950,,AD
Korean War,1950,1953,39095,AD
Battle of Uijeongbu,1950,1950,,AD
Battle of Ongjin,1950,,,AD
Battle of Daejeon,1950,1950,,AD
Battle of Andong,1950,,,AD
Action of 2 July 1950,1950,1950,,AD
Battle of Osan,1950,1950,,AD
Battle of Pyongtaek,1950,,,AD
Operation Blue Hearts,1950,1950,,AD
Hadong Ambush,1950,,,AD
Battle of Pusan Perimeter,1950,1950,,AD
Battle of the Notch,1950,,,AD
Battle of Nanpéng Island,1950,1950,,AD
Battle of Haeju,1950,,,AD
Battle of Inchon,1950,1950,,AD
Battle of Dong Khê,1950,1950,,AD
Battle of Hill 282,1950,1950,,AD
Campaign to Suppress Bandits in northeastern Guizhou,1950,1950,,AD
Battle of Route Coloniale 4,1950,1950,,AD
Campaign to Suppress Bandits in the Border Region of Hunan–Hubei–Sichuan,1950,1950,,AD
Campaign to Suppress Bandits in Western Hunan,1950,1953,,AD
Battle of Sariwon,1950,,,AD
Battle of Yongju,1950,,,AD
Battle of Kujin,1950,,,AD
Battle of Unsan,1950,,,AD
Battle of Chongju,1950,,,AD
Battle of Pakchon,1950,1950,,AD
Battle of Chosin Reservoir,1950,1950,,AD
Battle of Wawon,1950,,,AD
Campaign to Suppress Bandits in Shiwandashan,1950,1951,,AD
Campaign to Suppress Bandits in Liuwandashan,1950,1951,,AD
United States Air Force In France,1951,1966,,AD
NATO Dispersed Operating Bases,1951,1966,,AD
Battle of Gloster Hill,1951,1951,,AD
Battle of Uijeongbu,1951,,,AD
Battle of Vinh Yen,1951,,,AD
Battle of the Twin Tunnels,1951,1951,,AD
Battle of Chuam-ni,1951,,,AD
Operation Killer,1951,1951,,AD
Operation Ripper,1951,1951,,AD
Battle of Maehwa-San,1951,,,AD
Operation Tomahawk,1951,1951,,AD
Battle of Mao Khe,1951,,,AD
Operation Courageous,1951,1951,,AD
Battle of Yultong Bridge,1951,1951,,AD
Battle of Kapyong,1951,1951,,AD
Battle of the Imjin River,1951,1951,,AD
Battle of the Day River,1951,,,AD
Battle of Bloody Ridge,1951,1951,,AD
Battle of Heartbreak Ridge,1951,1951,,AD
Naval Battle of Han River,1951,,,AD
Operation Commando,1951,1951,,AD
Battle of Maryang San,1951,1951,,AD
Battle of Sunchon,1951,1951,,AD
Mau Mau Uprising,1952,1960,,AD
Battle of Hill Eerie,1952,1952,,AD
Battle of Hoa Binh,1952,1952,,AD
Battle of Nanri Island,1952,1952,,AD
Attack on the Sui-ho Dam,1952,1952,,AD
Battle of Old Baldy,1952,1952,,AD
Operation Blaze,1952,,,AD
Battle of Nanpēng Archipelago,1952,1952,,AD
Battle of Na San,1952,1952,,AD
Battle of White Horse,1952,1952,,AD
Operation Lorraine,1952,1952,,AD
Operation Bretagne,1952,,,AD
Uprising of 1953 in East Germany,1953,,,AD
Operation Ajax,1953,1953,,AD
Operation Mouette,1953,,,AD
Battle of Pork Chop Hill,1953,1953,,AD
Operation Adolphe,1953,,,AD
Battle of Muong Khoua,1953,1953,,AD
Battle of the Hook,1953,1953,,AD
Battle of Dalushan Islands,1953,1953,,AD
Outpost Harry,1953,1953,,AD
Operation Hirondelle,1953,,,AD
Dongshan Island Campaign,1953,1953,,AD
Battle of the Samichon River,1953,,,AD
Cuban Revolution,1953,1959,,AD
Moncada Barracks,1953,,,AD
Attack on moncada barracks,1953,1953,,AD
Operation Camargue,1953,1953,,AD
Operation Brochet,1953,,,AD
Operation Castor,1953,1953,,AD
First Taiwan Strait Crisis,1954,1955,,AD
Operation Vulture,1954,,,AD
Operation Atlante,1954,1954,,AD
Battle of Dien Bien Phu,1954,1954,26000,AD
Kengir uprising,1954,1954,,AD
Battle of Mang Yang Pass,1954,1954,,AD
Algerian War of Independence,1954,1962,,AD
First Sudanese Civil War,1955,1972,,AD
Battle of Yijiangshan Islands,1955,1955,,AD
Battle of Dachen Archipelago,1955,1955,,AD
Operation Lucky Alphonse,1956,1956,,AD
Poznań 1956 protests,1956,1956,,AD
Suez Crisis,1956,1957,,AD
1956 Hungarian Revolution,1956,1956,1973,AD
Kafr Qasim massacre,1956,,,AD
Border Campaign,1956,1962,,AD
Battle of Algiers,1957,1957,,AD
Battle of Agounennda,1957,1957,,AD
Second Taiwan Strait Crisis,1958,1958,,AD
Snipe incident,1958,,,AD
Battle of Hayes Pond,1958,1958,,AD
